,data,codigo,defluencia
5935,2010-03-06,19067,256.0
5936,2010-03-11,19067,374.0
5937,2010-03-12,19067,383.0
5938,2010-03-13,19067,338.0
5939,2010-03-17,19067,335.0
5940,2010-03-18,19067,348.0
5941,2010-03-21,19067,254.0
5942,2010-03-26,19067,351.0
5943,2010-03-28,19067,206.0
5944,2010-03-29,19067,189.0
5945,2010-04-01,19067,136.0
5946,2010-04-02,19067,125.0
5947,2010-04-04,19067,132.0
5948,2010-04-05,19067,139.0
5949,2010-04-07,19067,155.0
5950,2010-04-08,19067,162.0
5951,2010-04-09,19067,142.0
5952,2010-04-11,19067,134.0
5953,2010-04-12,19067,142.0
5954,2010-04-13,19067,137.0
5955,2010-04-14,19067,171.0
5956,2010-04-15,19067,215.0
5957,2010-04-16,19067,162.0
5958,2010-04-17,19067,145.0
5959,2010-04-18,19067,216.0
5960,2010-04-19,19067,208.0
5961,2010-04-20,19067,275.0
5962,2010-04-23,19067,335.0
5963,2010-04-25,19067,357.0
5964,2010-04-26,19067,2794.0
5965,2010-04-27,19067,3444.0
5966,2010-05-02,19067,298.0
5967,2010-05-06,19067,339.0
5968,2010-05-07,19067,309.0
5969,2010-05-08,19067,375.0
5970,2010-05-09,19067,1435.0
5971,2010-05-11,19067,641.0
5972,2010-05-12,19067,2271.0
5973,2010-05-16,19067,355.0
5974,2010-05-17,19067,628.0
5975,2010-05-21,19067,481.0
5976,2010-05-23,19067,942.0
5977,2010-05-25,19067,557.0
5978,2010-05-26,19067,412.0
5979,2010-05-31,19067,379.0
5980,2010-06-01,19067,378.0
5981,2010-06-02,19067,355.0
5982,2010-06-03,19067,245.0
5983,2010-06-04,19067,166.0
5984,2010-06-05,19067,124.0
5985,2010-06-06,19067,134.0
5986,2010-06-07,19067,335.0
5987,2010-06-08,19067,343.0
5988,2010-06-10,19067,349.0
5989,2010-06-11,19067,325.0
5990,2010-06-18,19067,403.0
5991,2010-06-19,19067,680.0
5992,2010-06-21,19067,661.0
5993,2010-06-24,19067,414.0
5994,2010-06-25,19067,386.0
5995,2010-06-27,19067,326.0
5996,2010-06-28,19067,337.0
5997,2010-06-29,19067,388.0
5998,2010-07-02,19067,426.0
5999,2010-07-03,19067,375.0
6000,2010-07-04,19067,320.0
6001,2010-07-05,19067,377.0
6002,2010-07-10,19067,377.0
6003,2010-07-13,19067,433.0
6004,2010-07-15,19067,446.0
6005,2010-07-16,19067,442.0
6006,2010-07-17,19067,447.0
6007,2010-07-19,19067,428.0
6008,2010-07-20,19067,432.0
6009,2010-07-21,19067,460.0
6010,2010-07-25,19067,440.0
6011,2010-07-26,19067,432.0
6012,2010-07-27,19067,438.0
6013,2010-07-29,19067,452.0
6014,2010-07-30,19067,450.0
6015,2010-07-31,19067,452.0
6016,2010-08-02,19067,1053.0
6017,2010-08-10,19067,429.0
6018,2010-08-19,19067,411.0
6019,2010-08-20,19067,416.0
6020,2010-08-21,19067,406.0
6021,2010-08-22,19067,252.0
6022,2010-08-23,19067,395.0
6023,2010-08-26,19067,437.0
6024,2010-08-28,19067,461.0
6025,2010-08-31,19067,454.0
6026,2010-09-03,19067,431.0
6027,2010-09-04,19067,413.0
6028,2010-09-06,19067,403.0
6029,2010-09-07,19067,408.0
6030,2010-09-10,19067,421.0
6031,2010-09-11,19067,412.0
6032,2010-09-16,19067,322.0
6033,2010-09-18,19067,203.0
6034,2010-09-19,19067,165.0
6035,2010-09-20,19067,142.0
6036,2010-09-21,19067,360.0
6037,2010-09-22,19067,386.0
6038,2010-09-24,19067,465.0
6039,2010-09-26,19067,362.0
6040,2010-09-27,19067,422.0
6041,2010-09-28,19067,464.0
6042,2010-09-30,19067,451.0
6043,2010-10-01,19067,445.0
6044,2010-10-02,19067,375.0
6045,2010-10-04,19067,356.0
6046,2010-10-05,19067,388.0
6047,2010-10-07,19067,290.0
6048,2010-10-08,19067,295.0
6049,2010-10-10,19067,282.0
6050,2010-10-12,19067,309.0
6051,2010-10-17,19067,451.0
6052,2010-10-22,19067,442.0
6053,2010-10-23,19067,455.0
6054,2010-10-25,19067,461.0
6055,2010-10-26,19067,477.0
6056,2010-10-27,19067,416.0
6057,2010-10-28,19067,456.0
6058,2010-10-29,19067,452.0
6059,2010-10-31,19067,427.0
6060,2010-11-02,19067,240.0
6061,2010-11-09,19067,442.0
6062,2010-11-11,19067,438.0
6063,2010-11-15,19067,330.0
6064,2010-11-17,19067,325.0
6065,2010-11-18,19067,335.0
6066,2010-11-19,19067,301.0
6067,2010-11-21,19067,100.0
6068,2010-11-26,19067,288.0
6069,2010-11-27,19067,233.0
6070,2010-11-28,19067,143.0
6071,2010-11-29,19067,294.0
6072,2010-12-02,19067,397.0
6073,2010-12-04,19067,380.0
6074,2010-12-07,19067,358.0
6075,2010-12-09,19067,204.0
6076,2010-12-10,19067,247.0
6077,2010-12-11,19067,223.0
6078,2010-12-12,19067,150.0
6079,2010-12-16,19067,219.0
6080,2010-12-17,19067,284.0
6081,2010-12-19,19067,123.0
6082,2010-12-22,19067,153.0
6083,2010-12-23,19067,46.0
6084,2010-12-25,19067,20.0
6085,2010-12-26,19067,20.0
6086,2010-12-29,19067,101.0
6087,2011-01-02,19067,21.0
6088,2011-01-03,19067,112.75
6089,2011-01-04,19067,233.0
6090,2011-01-06,19067,217.58
6091,2011-01-07,19067,239.0
6092,2011-01-10,19067,240.0
6093,2011-01-13,19067,191.97
6094,2011-01-18,19067,161.0
6095,2011-01-20,19067,143.0
6096,2011-01-21,19067,160.0
6097,2011-01-24,19067,139.68
6098,2011-01-26,19067,226.0
6099,2011-01-29,19067,173.0
6100,2011-01-31,19067,220.0
6101,2011-02-01,19067,194.0
6102,2011-02-02,19067,157.0
6103,2011-02-03,19067,180.0
6104,2011-02-04,19067,197.38
6105,2011-02-06,19067,84.0
6106,2011-02-09,19067,202.0
6107,2011-02-13,19067,30.0
6108,2011-02-15,19067,225.0
6109,2011-02-16,19067,176.0
6110,2011-02-18,19067,298.0
6111,2011-02-22,19067,279.0
6112,2011-02-23,19067,300.0
6113,2011-02-24,19067,213.88
6114,2011-03-02,19067,380.0
6115,2011-03-04,19067,327.0
6116,2011-03-07,19067,210.0
6117,2011-03-08,19067,289.0
6118,2011-03-11,19067,286.0
6119,2011-03-12,19067,176.0
6120,2011-03-13,19067,126.0
6121,2011-03-14,19067,302.0
6122,2011-03-16,19067,356.0
6123,2011-03-17,19067,368.0
6124,2011-03-18,19067,445.0
6125,2011-03-19,19067,290.0
6126,2011-03-20,19067,231.0
6127,2011-03-22,19067,384.0
6128,2011-03-23,19067,360.0
6129,2011-03-28,19067,442.0
6130,2011-03-31,19067,826.0
6131,2011-04-01,19067,450.0
6132,2011-04-02,19067,450.0
6133,2011-04-04,19067,451.0
6134,2011-04-05,19067,452.0
6135,2011-04-07,19067,347.0
6136,2011-04-08,19067,376.0
6137,2011-04-10,19067,192.0
6138,2011-04-11,19067,335.0
6139,2011-04-12,19067,351.0
6140,2011-04-15,19067,360.0
6141,2011-04-16,19067,292.0
6142,2011-04-19,19067,341.0
6143,2011-04-20,19067,334.0
6144,2011-04-21,19067,223.0
6145,2011-04-26,19067,252.0
6146,2011-04-29,19067,308.0
6147,2011-04-30,19067,150.0
6148,2011-05-07,19067,347.0
6149,2011-05-09,19067,434.0
6150,2011-05-10,19067,375.0
6151,2011-05-12,19067,380.0
6152,2011-05-14,19067,222.0
6153,2011-05-15,19067,188.0
6154,2011-05-16,19067,343.0
6155,2011-05-17,19067,328.0
6156,2011-05-18,19067,290.0
6157,2011-05-19,19067,339.0
6158,2011-05-20,19067,353.0
6159,2011-05-21,19067,188.0
6160,2011-05-22,19067,184.0
6161,2011-05-24,19067,363.0
6162,2011-05-25,19067,391.0
6163,2011-05-26,19067,398.0
6164,2011-05-27,19067,434.0
6165,2011-05-30,19067,359.0
6166,2011-06-02,19067,452.0
6167,2011-06-04,19067,409.0
6168,2011-06-05,19067,280.0
6169,2011-06-07,19067,301.0
6170,2011-06-10,19067,374.0
6171,2011-06-11,19067,363.0
6172,2011-06-13,19067,355.0
6173,2011-06-16,19067,384.0
6174,2011-06-17,19067,406.0
6175,2011-06-18,19067,425.0
6176,2011-06-19,19067,272.0
6177,2011-06-20,19067,372.0
6178,2011-06-21,19067,434.0
6179,2011-06-23,19067,250.0
6180,2011-06-24,19067,381.0
6181,2011-06-26,19067,168.0
6182,2011-06-27,19067,359.0
6183,2011-06-29,19067,415.0
6184,2011-06-30,19067,340.0
6185,2011-07-01,19067,349.0
6186,2011-07-05,19067,184.0
6187,2011-07-06,19067,168.0
6188,2011-07-08,19067,176.0
6189,2011-07-14,19067,379.0
6190,2011-07-17,19067,232.0
6191,2011-07-19,19067,417.0
6192,2011-07-22,19067,2311.5
6193,2011-07-24,19067,626.0
6194,2011-07-27,19067,449.0
6195,2011-07-28,19067,420.39
6196,2011-07-29,19067,449.0
6197,2011-08-01,19067,546.08
6198,2011-08-02,19067,384.82
6199,2011-08-05,19067,440.0
6200,2011-08-06,19067,365.0
6201,2011-08-12,19067,934.0
6202,2011-08-19,19067,347.0
6203,2011-08-21,19067,261.0
6204,2011-08-23,19067,293.0
6205,2011-08-25,19067,520.0
6206,2011-08-26,19067,547.89
6207,2011-08-28,19067,379.0
6208,2011-08-29,19067,1926.0
6209,2011-08-30,19067,7040.65
6210,2011-08-31,19067,3289.0
6211,2011-09-05,19067,447.0
6212,2011-09-06,19067,419.0
6213,2011-09-11,19067,628.0
6214,2011-09-12,19067,552.0
6215,2011-09-13,19067,447.0
6216,2011-09-18,19067,173.0
6217,2011-09-19,19067,348.0
6218,2011-09-22,19067,398.0
6219,2011-09-24,19067,358.0
6220,2011-09-26,19067,361.0
6221,2011-09-28,19067,449.0
6222,2011-09-29,19067,407.0
6223,2011-10-01,19067,411.0
6224,2011-10-07,19067,458.0
6225,2011-10-09,19067,418.0
6226,2011-10-10,19067,448.0
6227,2011-10-12,19067,330.0
6228,2011-10-13,19067,415.0
6229,2011-10-15,19067,402.0
6230,2011-10-16,19067,327.0
6231,2011-10-17,19067,407.0
6232,2011-10-22,19067,272.0
6233,2011-10-28,19067,438.0
6234,2011-10-31,19067,197.0
6235,2011-11-04,19067,405.0
6236,2011-11-05,19067,362.0
6237,2011-11-09,19067,402.0
6238,2011-11-11,19067,472.0
6239,2011-11-13,19067,212.0
6240,2011-11-14,19067,354.0
6241,2011-11-20,19067,175.0
6242,2011-11-23,19067,284.0
6243,2011-11-25,19067,364.0
6244,2011-11-26,19067,463.0
6245,2011-11-27,19067,462.0
6246,2011-11-28,19067,479.0
6247,2011-11-29,19067,466.0
6248,2011-11-30,19067,403.0
6249,2011-12-06,19067,309.0
6250,2011-12-08,19067,277.0
6251,2011-12-14,19067,207.0
6252,2011-12-15,19067,375.0
6253,2011-12-18,19067,249.0
6254,2011-12-19,19067,294.0
6255,2011-12-22,19067,275.0
6256,2011-12-23,19067,143.0
6257,2011-12-24,19067,147.0
6258,2011-12-26,19067,139.0
6259,2011-12-27,19067,139.0
6260,2011-12-28,19067,114.0
6261,2012-01-04,19067,141.0
6262,2012-01-05,19067,147.0
6263,2012-01-07,19067,145.0
6264,2012-01-08,19067,87.0
6265,2012-01-11,19067,152.0
6266,2012-01-16,19067,143.0
6267,2012-01-17,19067,166.0
6268,2012-01-18,19067,162.0
6269,2012-01-20,19067,188.0
6270,2012-01-22,19067,133.0
6271,2012-02-02,19067,403.0
6272,2012-02-03,19067,366.0
6273,2012-02-08,19067,481.0
6274,2012-02-10,19067,463.0
6275,2012-02-13,19067,453.0
6276,2012-02-14,19067,454.0
6277,2012-02-15,19067,346.0
6278,2012-02-17,19067,328.0
6279,2012-02-19,19067,142.0
6280,2012-02-22,19067,154.0
6281,2012-02-24,19067,176.0
6282,2012-02-26,19067,138.0
6283,2012-03-02,19067,154.0
6284,2012-03-04,19067,143.0
6285,2012-03-06,19067,174.0
6286,2012-03-08,19067,240.0
6287,2012-03-09,19067,205.0
6288,2012-03-10,19067,157.0
6289,2012-03-11,19067,144.0
6290,2012-03-12,19067,166.0
6291,2012-03-13,19067,234.0
6292,2012-03-15,19067,245.0
6293,2012-03-16,19067,218.0
6294,2012-03-19,19067,199.0
6295,2012-03-20,19067,244.0
6296,2012-03-21,19067,261.0
6297,2012-03-23,19067,308.0
6298,2012-03-24,19067,79.0
6299,2012-03-25,19067,81.0
6300,2012-03-26,19067,103.0
6301,2012-03-28,19067,80.0
6302,2012-03-31,19067,79.0
6303,2012-04-01,19067,79.0
6304,2012-04-03,19067,79.0
6305,2012-04-07,19067,80.0
6306,2012-04-10,19067,80.0
6307,2012-04-11,19067,78.0
6308,2012-04-13,19067,80.0
6309,2012-04-15,19067,81.0
6310,2012-04-17,19067,81.0
6311,2012-04-19,19067,81.0
6312,2012-04-21,19067,81.0
6313,2012-04-23,19067,81.0
6314,2012-04-24,19067,81.0
6315,2012-04-25,19067,81.0
6316,2012-04-26,19067,81.0
6317,2012-05-02,19067,82.0
6318,2012-05-03,19067,82.0
6319,2012-05-04,19067,85.0
6320,2012-05-05,19067,83.0
6321,2012-05-06,19067,81.0
6322,2012-05-07,19067,82.0
6323,2012-05-08,19067,85.0
6324,2012-05-09,19067,85.0
6325,2012-05-10,19067,85.0
6326,2012-05-11,19067,84.0
6327,2012-05-13,19067,84.0
6328,2012-05-14,19067,85.0
6329,2012-05-15,19067,84.0
6330,2012-05-16,19067,86.0
6331,2012-05-17,19067,95.0
6332,2012-05-20,19067,96.0
6333,2012-05-21,19067,95.0
6334,2012-05-22,19067,74.0
6335,2012-05-24,19067,32.0
6336,2012-05-26,19067,29.0
6337,2012-05-29,19067,31.0
6338,2012-05-30,19067,31.0
6339,2012-05-31,19067,31.0
6340,2012-06-01,19067,29.0
6341,2012-06-04,19067,31.0
6342,2012-06-06,19067,32.0
6343,2012-06-08,19067,31.0
6344,2012-06-09,19067,31.0
6345,2012-06-13,19067,31.0
6346,2012-06-16,19067,32.0
6347,2012-06-17,19067,32.0
6348,2012-06-18,19067,32.0
6349,2012-06-19,19067,31.0
6350,2012-06-25,19067,47.0
6351,2012-06-27,19067,83.0
6352,2012-06-29,19067,83.0
6353,2012-07-02,19067,82.0
6354,2012-07-03,19067,80.0
6355,2012-07-05,19067,84.0
6356,2012-07-07,19067,84.0
6357,2012-07-09,19067,82.0
6358,2012-07-10,19067,82.0
6359,2012-07-11,19067,82.0
6360,2012-07-13,19067,82.0
6361,2012-07-17,19067,148.0
6362,2012-07-21,19067,140.0
6363,2012-07-22,19067,141.0
6364,2012-07-23,19067,139.0
6365,2012-07-25,19067,142.0
6366,2012-07-26,19067,144.0
6367,2012-07-31,19067,136.0
6368,2012-08-01,19067,138.0
6369,2012-08-02,19067,136.0
6370,2012-08-06,19067,106.0
6371,2012-08-07,19067,141.0
6372,2012-08-08,19067,143.0
6373,2012-08-12,19067,21.0
6374,2012-08-15,19067,132.0
6375,2012-08-18,19067,49.0
6376,2012-08-19,19067,21.0
6377,2012-08-21,19067,150.0
6378,2012-08-26,19067,166.0
6379,2012-08-27,19067,201.0
6380,2012-08-28,19067,167.0
6381,2012-08-29,19067,179.0
6382,2012-08-30,19067,155.0
6383,2012-09-04,19067,164.0
6384,2012-09-07,19067,133.0
6385,2012-09-09,19067,157.0
6386,2012-09-10,19067,310.0
6387,2012-09-18,19067,432.0
6388,2012-09-26,19067,457.0
6389,2012-09-28,19067,442.0
6390,2012-09-29,19067,354.0
6391,2012-09-30,19067,305.0
6392,2012-10-01,19067,363.0
6393,2012-10-02,19067,450.0
6394,2012-10-04,19067,454.0
6395,2012-10-05,19067,456.0
6396,2012-10-07,19067,148.0
6397,2012-10-09,19067,454.0
6398,2012-10-11,19067,457.0
6399,2012-10-12,19067,291.0
6400,2012-10-13,19067,112.0
6401,2012-10-14,19067,112.0
6402,2012-10-19,19067,458.0
6403,2012-10-21,19067,145.0
6404,2012-10-23,19067,338.0
6405,2012-10-28,19067,19.0
6406,2012-10-29,19067,215.0
6407,2012-10-31,19067,315.0
6408,2012-11-04,19067,19.0
6409,2012-11-08,19067,227.0
6410,2012-11-09,19067,274.0
6411,2012-11-10,19067,122.0
6412,2012-11-11,19067,23.0
6413,2012-11-12,19067,226.0
6414,2012-11-13,19067,160.0
6415,2012-11-14,19067,130.0
6416,2012-11-15,19067,21.0
6417,2012-11-16,19067,21.0
6418,2012-11-18,19067,19.0
6419,2012-11-19,19067,48.0
6420,2012-11-22,19067,26.0
6421,2012-11-23,19067,32.0
6422,2012-11-25,19067,25.0
6423,2012-11-26,19067,31.0
6424,2012-11-27,19067,31.0
6425,2012-11-29,19067,39.0
6426,2012-11-30,19067,29.0
6427,2012-12-02,19067,16.0
6428,2012-12-05,19067,76.0
6429,2012-12-08,19067,16.0
6430,2012-12-09,19067,16.0
6431,2012-12-11,19067,58.0
6432,2012-12-12,19067,49.0
6433,2012-12-13,19067,84.0
6434,2012-12-15,19067,24.0
6435,2012-12-18,19067,62.0
6436,2012-12-19,19067,61.0
6437,2012-12-21,19067,41.0
6438,2012-12-23,19067,16.0
6439,2012-12-25,19067,16.0
6440,2012-12-26,19067,45.0
6441,2012-12-28,19067,65.0
6442,2012-12-30,19067,35.0
6443,2012-12-31,19067,17.0
6444,2013-01-01,19067,19.0
6445,2013-01-02,19067,18.0
6446,2013-01-03,19067,112.0
6447,2013-01-04,19067,112.0
6448,2013-01-05,19067,77.0
6449,2013-01-13,19067,17.0
6450,2013-01-14,19067,169.0
6451,2013-01-15,19067,294.0
6452,2013-01-16,19067,245.0
6453,2013-01-23,19067,207.0
6454,2013-01-24,19067,205.0
6455,2013-01-25,19067,183.0
6456,2013-01-26,19067,19.0
6457,2013-01-27,19067,19.0
6458,2013-01-28,19067,225.0
6459,2013-01-29,19067,267.0
6460,2013-01-30,19067,258.0
6461,2013-01-31,19067,264.0
6462,2013-02-01,19067,249.0
6463,2013-02-04,19067,222.0
6464,2013-02-05,19067,264.0
6465,2013-02-06,19067,256.0
6466,2013-02-12,19067,16.0
6467,2013-02-13,19067,227.0
6468,2013-02-14,19067,242.0
6469,2013-02-18,19067,291.0
6470,2013-02-19,19067,381.0
6471,2013-02-20,19067,441.0
6472,2013-02-22,19067,396.0
6473,2013-02-23,19067,42.0
6474,2013-02-24,19067,16.0
6475,2013-02-25,19067,310.0
6476,2013-02-26,19067,407.0
6477,2013-03-01,19067,397.0
6478,2013-03-02,19067,345.0
6479,2013-03-03,19067,50.0
6480,2013-03-04,19067,308.0
6481,2013-03-05,19067,418.0
6482,2013-03-08,19067,451.0
6483,2013-03-09,19067,445.0
6484,2013-03-10,19067,407.0
6485,2013-03-14,19067,352.0
6486,2013-03-16,19067,340.0
6487,2013-03-17,19067,33.0
6488,2013-03-20,19067,269.0
6489,2013-03-23,19067,62.0
6490,2013-03-25,19067,292.0
6491,2013-03-27,19067,178.0
6492,2013-03-29,19067,23.0
6493,2013-04-01,19067,320.0
6494,2013-04-04,19067,281.0
6495,2013-04-09,19067,182.0
6496,2013-04-12,19067,182.0
6497,2013-04-14,19067,24.0
6498,2013-04-15,19067,76.0
6499,2013-04-16,19067,115.0
6500,2013-04-17,19067,83.0
6501,2013-04-19,19067,150.0
6502,2013-04-20,19067,170.0
6503,2013-04-23,19067,202.0
6504,2013-04-24,19067,208.0
6505,2013-04-25,19067,216.0
6506,2013-04-26,19067,235.0
6507,2013-05-06,19067,180.0
6508,2013-05-08,19067,229.0
6509,2013-05-09,19067,249.0
6510,2013-05-14,19067,182.0
6511,2013-05-15,19067,238.0
6512,2013-05-17,19067,233.0
6513,2013-05-18,19067,208.0
6514,2013-05-20,19067,195.0
6515,2013-05-22,19067,208.0
6516,2013-05-24,19067,198.0
6517,2013-05-26,19067,16.0
6518,2013-05-27,19067,157.0
6519,2013-05-28,19067,198.0
6520,2013-05-29,19067,76.0
6521,2013-05-30,19067,62.0
6522,2013-05-31,19067,78.0
6523,2013-06-05,19067,24.0
6524,2013-06-07,19067,16.0
6525,2013-06-08,19067,16.0
6526,2013-06-09,19067,16.0
6527,2013-06-11,19067,49.0
6528,2013-06-13,19067,54.0
6529,2013-06-15,19067,16.0
6530,2013-06-17,19067,56.0
6531,2013-06-18,19067,53.0
6532,2013-06-19,19067,23.0
6533,2013-06-21,19067,16.0
6534,2013-06-23,19067,16.0
6535,2013-06-27,19067,24.0
6536,2013-06-28,19067,26.0
6537,2013-06-29,19067,26.0
6538,2013-06-30,19067,26.0
6539,2013-07-03,19067,26.0
6540,2013-07-08,19067,16.0
6541,2013-07-09,19067,16.0
6542,2013-07-10,19067,16.0
6543,2013-07-12,19067,16.0
6544,2013-07-17,19067,242.0
6545,2013-07-19,19067,207.0
6546,2013-07-20,19067,275.0
6547,2013-07-22,19067,16.0
6548,2013-07-24,19067,16.0
6549,2013-07-25,19067,17.0
6550,2013-07-26,19067,16.0
6551,2013-07-27,19067,16.0
6552,2013-07-29,19067,16.0
6553,2013-08-01,19067,212.0
6554,2013-08-06,19067,288.0
6555,2013-08-07,19067,318.0
6556,2013-08-08,19067,321.0
6557,2013-08-09,19067,362.0
6558,2013-08-10,19067,1375.0
6559,2013-08-12,19067,1329.0
6560,2013-08-13,19067,972.0
6561,2013-08-17,19067,431.0
6562,2013-08-22,19067,443.0
6563,2013-08-25,19067,2479.0
6564,2013-08-28,19067,1506.0
6565,2013-09-02,19067,599.0
6566,2013-09-04,19067,475.0
6567,2013-09-05,19067,445.0
6568,2013-09-09,19067,349.0
6569,2013-09-10,19067,299.0
6570,2013-09-11,19067,299.0
6571,2013-09-14,19067,300.0
6572,2013-09-15,19067,301.0
6573,2013-09-16,19067,301.0
6574,2013-09-17,19067,301.0
6575,2013-09-18,19067,301.0
6576,2013-09-20,19067,346.0
6577,2013-09-21,19067,2588.0
6578,2013-09-22,19067,3361.0
6579,2013-09-23,19067,2178.0
6580,2013-09-24,19067,1190.0
6581,2013-09-25,19067,542.0
6582,2013-09-29,19067,429.0
6583,2013-09-30,19067,445.0
6584,2013-10-03,19067,371.0
6585,2013-10-07,19067,260.0
6586,2013-10-08,19067,230.0
6587,2013-10-13,19067,19.0
6588,2013-10-14,19067,310.0
6589,2013-10-17,19067,253.0
6590,2013-10-18,19067,312.0
6591,2013-10-19,19067,349.0
6592,2013-10-23,19067,357.0
6593,2013-10-24,19067,439.0
6594,2013-10-27,19067,945.0
6595,2013-10-28,19067,662.0
6596,2013-10-29,19067,513.0
6597,2013-11-01,19067,436.0
6598,2013-11-02,19067,199.0
6599,2013-11-03,19067,200.0
6600,2013-11-04,19067,368.0
6601,2013-11-05,19067,450.0
6602,2013-11-06,19067,445.0
6603,2013-11-07,19067,450.0
6604,2013-11-10,19067,206.0
6605,2013-11-12,19067,451.0
6606,2013-11-14,19067,452.0
6607,2013-11-16,19067,382.0
6608,2013-11-19,19067,456.0
6609,2013-11-21,19067,459.0
6610,2013-11-22,19067,460.0
6611,2013-11-25,19067,442.0
6612,2013-11-27,19067,459.0
6613,2013-11-28,19067,458.0
6614,2013-11-29,19067,464.0
6615,2013-12-01,19067,463.0
6616,2013-12-02,19067,465.0
6617,2013-12-06,19067,469.0
6618,2013-12-07,19067,466.0
6619,2013-12-10,19067,392.0
6620,2013-12-12,19067,366.0
6621,2013-12-13,19067,381.0
6622,2013-12-16,19067,367.0
6623,2013-12-17,19067,358.0
6624,2013-12-20,19067,374.0
6625,2013-12-21,19067,165.0
6626,2013-12-22,19067,111.0
6627,2013-12-23,19067,235.0
6628,2013-12-26,19067,319.0
6629,2013-12-28,19067,291.0
6630,2013-12-29,19067,198.0
6631,2013-12-30,19067,273.0
6632,2014-01-01,19067,177.0
6633,2014-01-02,19067,307.0
6634,2014-01-03,19067,228.0
6635,2014-01-04,19067,179.0
6636,2014-01-08,19067,388.0
6637,2014-01-10,19067,417.0
6638,2014-01-13,19067,319.0
6639,2014-01-14,19067,394.0
6640,2014-01-17,19067,305.0
6641,2014-01-19,19067,25.0
6642,2014-01-22,19067,398.0
6643,2014-01-25,19067,435.0
6644,2014-01-26,19067,293.0
6645,2014-01-28,19067,394.0
6646,2014-01-30,19067,434.0
6647,2014-02-01,19067,337.0
6648,2014-02-03,19067,339.0
6649,2014-02-06,19067,461.0
6650,2014-02-07,19067,447.0
6651,2014-02-11,19067,452.0
6652,2014-02-15,19067,228.0
6653,2014-02-16,19067,139.0
6654,2014-02-17,19067,347.0
6655,2014-02-18,19067,334.0
6656,2014-02-19,19067,361.0
6657,2014-02-20,19067,381.0
6658,2014-02-27,19067,388.0
6659,2014-02-28,19067,432.0
6660,2014-03-02,19067,142.0
6661,2014-03-03,19067,141.0
6662,2014-03-04,19067,141.0
6663,2014-03-05,19067,323.0
6664,2014-03-06,19067,439.0
6665,2014-03-08,19067,256.0
6666,2014-03-10,19067,312.0
6667,2014-03-12,19067,327.0
6668,2014-03-16,19067,139.0
6669,2014-03-18,19067,325.0
6670,2014-03-20,19067,354.0
6671,2014-03-22,19067,327.0
6672,2014-03-24,19067,243.0
6673,2014-03-25,19067,235.0
6674,2014-03-27,19067,239.0
6675,2014-03-28,19067,351.0
6676,2014-03-29,19067,375.0
6677,2014-03-30,19067,28.0
6678,2014-03-31,19067,337.0
6679,2014-04-02,19067,457.0
6680,2014-04-03,19067,452.0
6681,2014-04-06,19067,170.0
6682,2014-04-08,19067,414.0
6683,2014-04-09,19067,429.0
6684,2014-04-10,19067,440.0
6685,2014-04-11,19067,441.0
6686,2014-04-12,19067,375.0
6687,2014-04-13,19067,22.0
6688,2014-04-16,19067,369.0
6689,2014-04-17,19067,400.0
6690,2014-04-18,19067,42.0
6691,2014-04-19,19067,226.0
6692,2014-04-21,19067,61.0
6693,2014-04-22,19067,321.0
6694,2014-04-26,19067,351.0
6695,2014-04-28,19067,335.0
6696,2014-04-29,19067,348.0
6697,2014-05-05,19067,307.0
6698,2014-05-06,19067,313.0
6699,2014-05-13,19067,345.0
6700,2014-05-14,19067,352.0
6701,2014-05-18,19067,101.0
6702,2014-05-19,19067,315.0
6703,2014-05-20,19067,307.0
6704,2014-05-21,19067,346.0
6705,2014-05-22,19067,175.0
6706,2014-05-23,19067,340.0
6707,2014-05-24,19067,300.0
6708,2014-05-27,19067,213.0
6709,2014-05-30,19067,237.0
6710,2014-05-31,19067,84.0
6711,2014-06-01,19067,26.0
6712,2014-06-02,19067,195.0
6713,2014-06-03,19067,192.0
6714,2014-06-04,19067,187.0
6715,2014-06-05,19067,343.0
6716,2014-06-06,19067,451.0
6717,2014-06-08,19067,292.0
6718,2014-06-09,19067,385.0
6719,2014-06-14,19067,869.0
6720,2014-06-15,19067,895.0
6721,2014-06-17,19067,607.0
6722,2014-06-21,19067,272.0
6723,2014-06-23,19067,332.0
6724,2014-06-26,19067,2476.0
6725,2014-06-27,19067,4384.0
6726,2014-06-28,19067,6004.0
6727,2014-06-30,19067,1806.0
6728,2014-07-01,19067,1529.0
6729,2014-07-03,19067,757.0
6730,2014-07-04,19067,584.0
6731,2014-07-07,19067,432.0
6732,2014-07-08,19067,398.0
6733,2014-07-10,19067,373.0
6734,2014-07-11,19067,387.0
6735,2014-07-12,19067,252.0
6736,2014-07-15,19067,388.0
6737,2014-07-17,19067,437.0
6738,2014-07-24,19067,441.0
6739,2014-07-25,19067,400.0
6740,2014-07-26,19067,313.0
6741,2014-07-29,19067,417.0
6742,2014-07-30,19067,365.0
6743,2014-07-31,19067,421.0
6744,2014-08-06,19067,394.0
6745,2014-08-07,19067,408.0
6746,2014-08-08,19067,442.0
6747,2014-08-09,19067,289.0
6748,2014-08-14,19067,436.0
6749,2014-08-17,19067,192.0
6750,2014-08-19,19067,421.0
6751,2014-08-20,19067,446.0
6752,2014-08-24,19067,273.0
6753,2014-08-25,19067,346.0
6754,2014-08-26,19067,290.0
6755,2014-08-28,19067,430.0
